Usuário_ID;Nome;Idade;País;Assinaturas;Horas de tela;Gênero Favorito;Última data de acesso
20043;Emma Williams;18;Germany;Basic;73777;Horror;25/01/2025
20044;Emma Smith;80;UK;Standard;52336;Action;24/06/2024
20045;Sarah Hernandez;15;Australia;Basic;68942;Documentary;05/04/2024
20046;John Garcia;26;Australia;Basic;3983;Horror;24/01/2025
20047;Sarah Garcia;78;USA;Basic;3995;Comedy;09/11/2024
20048;Jane Johnson;63;UK;Basic;53741;Horror;19/09/2024
20049;Jane Miller;26;Japan;Premium;94054;Action;09/02/2025
20050;Alex Johnson;63;USA;Basic;1065;Comedy;08/08/2024
20051;Sarah Miller;79;Germany;Premium;46263;Action;19/08/2024
20052;Jane Garcia;33;Australia;Premium;49778;Comedy;29/10/2024
20053;Jane Brown;23;India;Premium;82907;Romance;09/02/2025
20054;David Martinez;40;USA;Basic;84609;Action;28/04/2024
20055;Alex Martinez;39;Brazil;Basic;18035;Sci-Fi;01/06/2024
20056;Jane Brown;43;France;Basic;37082;Action;08/08/2024
20057;John Garcia;52;USA;Premium;7475;Horror;01/08/2024
20058;Sarah Williams;37;France;Basic;99175;Action;21/08/2024
20059;Michael Jones;68;UK;Standard;38542;Sci-Fi;03/06/2024
20060;Michael Johnson;27;Mexico;Basic;92322;Documentary;16/05/2024
20061;John Davis;37;USA;Basic;2604;Sci-Fi;15/02/2025
20062;Jane Williams;19;Brazil;Standard;7011;Romance;21/10/2024
20063;James Davis;33;Mexico;Basic;212;Romance;08/08/2024
20064;Jane Davis;35;Brazil;Basic;70711;Drama;30/04/2024
20065;Jane Smith;44;Canada;Basic;66833;Action;07/09/2024
20066;Michael Garcia;59;Germany;Basic;55982;Sci-Fi;21/08/2024
20067;Emma Jones;49;Australia;Premium;96356;Romance;06/08/2024
20068;John Miller;43;Japan;Basic;74638;Action;23/09/2024
20069;Jane Brown;15;Germany;Standard;65237;Documentary;01/08/2024
20070;Chris Martinez;53;India;Premium;1125;Sci-Fi;15/11/2024
20071;David Jones;16;UK;Standard;43906;Comedy;05/02/2025
20072;Michael Jones;45;Australia;Basic;90451;Action;21/04/2024
20073;Michael Davis;77;USA;Premium;84456;Drama;14/09/2024
20074;Emma Johnson;34;Australia;Premium;44635;Documentary;18/10/2024
20075;Emma Miller;35;France;Basic;22846;Drama;21/06/2024
20076;John Brown;55;Germany;Premium;39072;Action;15/05/2024
20077;Emma Smith;24;Brazil;Standard;51456;Comedy;17/09/2024
20078;John Williams;18;Japan;Premium;22693;Drama;18/03/2024
20079;Chris Brown;73;Brazil;Basic;7567;Romance;16/03/2024
20080;Jane Martinez;41;Brazil;Basic;72082;Drama;16/07/2024
20081;David Davis;27;Japan;Basic;34681;Romance;01/07/2024
20082;David Jones;39;Japan;Basic;66126;Horror;06/05/2024
20083;Sarah Hernandez;70;France;Premium;35403;Horror;04/01/2025
20084;Sarah Garcia;38;Mexico;Standard;98372;Comedy;12/05/2024
20085;Alex Jones;32;India;Standard;4249;Documentary;28/12/2024
20086;Alex Garcia;35;India;Standard;60848;Documentary;23/08/2024
20087;James Martinez;26;Brazil;Premium;8071;Action;08/06/2024
20088;Emma Hernandez;31;USA;Basic;1330;Documentary;22/03/2024
20089;Emma Davis;64;India;Basic;68579;Drama;15/02/2025
20090;Alex Johnson;29;India;Basic;26535;Romance;08/03/2025
20091;Michael Garcia;20;Mexico;Premium;41762;Documentary;29/08/2024
20092;Michael Martinez;43;Germany;Standard;45476;Comedy;06/05/2024
20093;Michael Garcia;28;Canada;Premium;52936;Action;28/05/2024
20094;Alex Smith;61;Germany;Standard;31735;Action;10/11/2024
20095;Chris Brown;25;Australia;Basic;12925;Horror;11/11/2024
20096;Alex Smith;52;Mexico;Basic;84867;Sci-Fi;01/02/2025
20097;James Johnson;13;Australia;Standard;11702;Documentary;23/05/2024
20098;Jane Johnson;53;Australia;Basic;16729;Horror;18/07/2024
20099;David Garcia;26;Australia;Standard;5171;Drama;25/06/2024
20100;John Martinez;22;USA;Standard;7485;Drama;19/12/2024
20101;Emma Brown;40;Australia;Standard;26979;Documentary;13/12/2024
20102;Chris Smith;24;USA;Standard;97438;Action;29/03/2024
20103;Alex Martinez;32;USA;Standard;77312;Sci-Fi;10/10/2024
20104;John Garcia;20;Brazil;Premium;78565;Documentary;31/05/2024
20105;David Miller;65;Canada;Premium;62035;Documentary;16/05/2024
20106;David Williams;64;India;Premium;95555;Action;18/11/2024
20107;Chris Jones;52;Canada;Basic;37453;Action;28/11/2024
20108;Alex Garcia;54;Mexico;Standard;52539;Documentary;25/08/2024
20109;Sarah Martinez;56;Japan;Basic;10135;Romance;27/03/2024
20110;Katie Miller;53;Australia;Basic;73261;Romance;03/07/2024
20111;Katie Martinez;66;Australia;Basic;4694;Horror;22/09/2024
20112;Sarah Brown;44;USA;Basic;95726;Horror;04/11/2024
20113;Katie Smith;13;Brazil;Basic;35274;Romance;11/12/2024
20114;Sarah Martinez;13;Australia;Basic;40936;Sci-Fi;24/01/2025
20115;Michael Davis;14;Japan;Premium;97463;Comedy;17/01/2025
20116;Chris Jones;29;Brazil;Standard;63337;Romance;07/08/2024
20117;Chris Smith;54;Brazil;Premium;79615;Comedy;11/07/2024
20118;Katie Williams;26;Japan;Basic;65511;Horror;26/07/2024
20119;David Garcia;61;France;Basic;48743;Documentary;11/10/2024
20120;Chris Smith;77;UK;Basic;74774;Romance;28/10/2024
20121;Katie Miller;58;Canada;Basic;5211;Comedy;26/12/2024
20122;Sarah Martinez;71;Brazil;Basic;19668;Drama;11/01/2025
20123;Katie Johnson;48;Australia;Standard;75755;Documentary;19/02/2025
20124;Jane Jones;44;Mexico;Premium;6154;Horror;16/10/2024
20125;James Miller;74;USA;Premium;48602;Romance;02/09/2024
20126;Sarah Davis;23;Brazil;Standard;99832;Horror;07/10/2024
20127;Jane Williams;37;Canada;Standard;4475;Sci-Fi;27/01/2025
20128;Katie Smith;63;Japan;Basic;6453;Romance;05/01/2025
20129;Katie Hernandez;74;France;Standard;617;Horror;17/01/2025
20130;Sarah Williams;14;India;Basic;83847;Documentary;14/12/2024
20131;David Garcia;60;UK;Basic;9237;Sci-Fi;22/06/2024
20132;Chris Hernandez;78;France;Basic;13004;Comedy;12/11/2024
20133;Chris Brown;19;Brazil;Basic;66012;Documentary;23/05/2024
20134;Chris Davis;68;USA;Basic;3428;Sci-Fi;03/01/2025
20135;James Johnson;40;UK;Standard;20746;Drama;22/12/2024
20136;Sarah Garcia;26;UK;Basic;1425;Documentary;25/08/2024
20137;David Brown;56;Brazil;Premium;65445;Horror;06/08/2024
20138;Sarah Hernandez;77;USA;Basic;93782;Romance;18/05/2024
20139;Emma Williams;22;Brazil;Basic;26476;Action;20/11/2024
20140;Jane Smith;77;UK;Standard;99215;Romance;11/02/2025
20141;David Williams;48;Brazil;Premium;4972;Romance;15/09/2024
20142;Emma Garcia;51;Brazil;Premium;48998;Romance;01/02/2025
20143;James Jones;68;France;Basic;27348;Horror;15/03/2024
20144;David Davis;51;Canada;Standard;91833;Action;24/11/2024
20145;James Garcia;13;Canada;Standard;25147;Comedy;19/01/2025
20146;Emma Martinez;69;Germany;Standard;47402;Sci-Fi;18/05/2024
20147;Emma Martinez;17;Germany;Premium;82082;Horror;02/11/2024
20148;Katie Johnson;44;Brazil;Standard;91947;Horror;31/12/2024
20149;David Hernandez;67;UK;Premium;60869;Romance;27/09/2024
20150;James Smith;59;Canada;Basic;5363;Comedy;23/04/2024
20151;Jane Miller;48;India;Standard;6139;Comedy;06/11/2024
20152;Michael Davis;72;France;Standard;9689;Horror;13/01/2025
20153;Emma Hernandez;14;France;Basic;5167;Action;30/05/2024
20154;David Davis;73;France;Standard;87898;Sci-Fi;31/10/2024
20155;Michael Hernandez;27;Australia;Basic;94454;Horror;30/03/2024
20156;Katie Davis;60;Brazil;Basic;49739;Horror;22/03/2024
20157;Jane Jones;15;USA;Premium;85543;Drama;30/05/2024
20158;John Williams;59;Japan;Basic;19215;Horror;27/12/2024
20159;James Jones;19;UK;Premium;6935;Documentary;26/02/2025
20160;Katie Davis;42;Germany;Premium;29684;Documentary;16/09/2024
20161;Michael Hernandez;60;USA;Basic;67549;Romance;18/12/2024
20162;Katie Williams;68;UK;Basic;20134;Sci-Fi;20/01/2025
20163;Chris Williams;38;Mexico;Basic;16423;Documentary;28/08/2024
20164;Chris Jones;18;USA;Standard;72718;Documentary;27/04/2024
20165;Jane Garcia;30;Germany;Basic;33114;Documentary;29/06/2024
20166;Chris Garcia;80;India;Standard;11878;Drama;11/01/2025
20167;James Johnson;64;France;Premium;38106;Comedy;04/03/2025
20168;James Miller;35;Canada;Premium;1184;Drama;12/11/2024
20169;James Hernandez;31;UK;Standard;79568;Horror;13/07/2024
20170;Katie Jones;70;India;Basic;23065;Drama;15/02/2025
20171;James Miller;13;USA;Standard;98032;Romance;06/10/2024
20172;James Williams;20;Japan;Basic;91554;Horror;09/10/2024
20173;Emma Brown;46;USA;Standard;81912;Horror;25/10/2024
20174;Alex Davis;64;Germany;Basic;38273;Drama;16/01/2025
20175;Alex Johnson;48;Japan;Basic;63232;Action;08/09/2024
20176;James Hernandez;49;USA;Standard;26677;Romance;15/09/2024
20177;Michael Jones;65;Mexico;Basic;6981;Drama;28/02/2025
20178;Jane Williams;56;India;Standard;72016;Drama;09/03/2024
20179;Emma Smith;37;Germany;Basic;71609;Drama;16/10/2024
20180;Michael Garcia;29;Japan;Standard;23369;Horror;26/08/2024
20181;John Johnson;27;Canada;Standard;67952;Sci-Fi;21/01/2025
20182;James Miller;76;Canada;Basic;80827;Romance;11/06/2024
20183;Sarah Garcia;60;UK;Standard;15713;Horror;18/01/2025
20184;Katie Martinez;68;Australia;Premium;6155;Drama;14/01/2025
20185;Emma Jones;45;Canada;Basic;92602;Documentary;15/06/2024
20186;Michael Garcia;75;France;Standard;4112;Drama;12/08/2024
20187;Emma Hernandez;66;Australia;Standard;90561;Drama;17/06/2024
20188;Michael Williams;58;Brazil;Standard;40743;Drama;19/07/2024
20189;Michael Garcia;15;Brazil;Basic;62604;Comedy;15/11/2024
20190;David Miller;45;Australia;Basic;58311;Documentary;04/08/2024
20191;Alex Williams;65;Brazil;Standard;20321;Drama;01/05/2024
20192;Emma Garcia;67;India;Premium;53049;Sci-Fi;27/10/2024
20193;Michael Hernandez;19;Brazil;Premium;70511;Horror;31/01/2025
20194;Katie Johnson;66;Mexico;Standard;95003;Romance;07/12/2024
20195;Chris Smith;18;Australia;Basic;99925;Drama;14/12/2024
20196;Sarah Jones;39;Canada;Basic;88996;Drama;20/06/2024
20197;David Davis;27;Australia;Basic;45786;Action;06/07/2024
20198;Emma Miller;13;France;Standard;53388;Horror;15/06/2024
20199;Katie Davis;24;Australia;Basic;8737;Documentary;10/05/2024
20200;Michael Johnson;77;UK;Basic;11981;Sci-Fi;15/10/2024
20201;Emma Johnson;31;Canada;Premium;7886;Action;14/03/2024
20202;Alex Miller;56;UK;Basic;44347;Horror;09/02/2025
20203;Jane Smith;65;Brazil;Premium;99065;Sci-Fi;01/03/2025
20204;John Williams;28;Japan;Standard;51432;Drama;30/07/2024
20205;Alex Hernandez;48;Brazil;Standard;84504;Documentary;18/08/2024
20206;Emma Davis;47;Germany;Basic;57377;Sci-Fi;22/12/2024
20207;David Williams;42;Australia;Standard;39278;Comedy;10/02/2025
20208;Jane Brown;59;Mexico;Basic;23841;Horror;23/10/2024
20209;James Martinez;33;Japan;Premium;58561;Sci-Fi;14/07/2024
20210;Jane Smith;75;Germany;Standard;21207;Drama;16/11/2024
20211;Michael Martinez;44;UK;Premium;70347;Drama;24/09/2024
20212;John Davis;43;India;Basic;48877;Action;04/11/2024
20213;Sarah Jones;31;UK;Basic;18169;Comedy;08/03/2025
20214;Jane Martinez;15;Japan;Standard;5343;Sci-Fi;22/07/2024
20215;Emma Davis;40;France;Basic;71606;Horror;11/04/2024
20216;Jane Johnson;20;UK;Standard;53813;Horror;01/02/2025
20217;Katie Johnson;47;USA;Premium;42391;Action;05/01/2025
20218;Sarah Smith;41;France;Premium;18117;Comedy;03/12/2024
20219;Michael Hernandez;64;Mexico;Premium;66357;Sci-Fi;08/05/2024
20220;David Williams;69;Germany;Standard;51505;Action;24/06/2024
20221;Chris Miller;34;Mexico;Premium;53023;Sci-Fi;12/10/2024
20222;Emma Brown;17;UK;Premium;3607;Drama;23/01/2025
20223;John Davis;34;Japan;Basic;41737;Drama;02/11/2024
20224;Emma Smith;43;Canada;Standard;49992;Documentary;31/03/2024
20225;Alex Brown;78;Germany;Premium;42356;Documentary;20/12/2024
20226;Emma Martinez;23;Canada;Basic;97419;Drama;24/05/2024
20227;Michael Williams;56;Australia;Standard;3932;Romance;08/03/2025
20228;David Miller;18;Germany;Standard;14211;Horror;09/07/2024
20229;Michael Smith;77;Mexico;Premium;76643;Sci-Fi;09/03/2024
20230;Jane Jones;14;UK;Premium;64856;Documentary;23/09/2024
20231;Chris Smith;38;France;Basic;68628;Documentary;02/02/2025
20232;Emma Johnson;21;Mexico;Premium;61734;Horror;23/10/2024
20233;Emma Williams;26;Germany;Standard;42624;Documentary;11/09/2024
20234;Michael Garcia;51;India;Standard;9351;Action;26/11/2024
20235;David Johnson;46;Australia;Standard;31175;Comedy;31/10/2024
20236;John Hernandez;54;Canada;Basic;34263;Romance;02/02/2025
20237;Chris Miller;71;Mexico;Basic;95677;Horror;29/07/2024
20238;Katie Smith;30;UK;Standard;32226;Action;04/10/2024
20239;Michael Martinez;55;Australia;Basic;91379;Documentary;26/04/2024
20240;Chris Hernandez;22;Brazil;Basic;45089;Drama;16/02/2025
20241;Chris Williams;68;Germany;Standard;90569;Comedy;16/09/2024
20242;Jane Davis;43;Japan;Standard;54282;Documentary;09/09/2024
20243;Emma Miller;76;UK;Standard;51256;Action;28/09/2024
20244;Alex Johnson;31;Australia;Premium;285;Comedy;09/07/2024
20245;Michael Garcia;18;Brazil;Standard;50679;Comedy;29/06/2024
20246;John Jones;42;Australia;Premium;39357;Romance;25/04/2024
20247;Emma Brown;57;Mexico;Basic;57776;Sci-Fi;12/09/2024
20248;Emma Smith;63;France;Premium;40947;Horror;05/11/2024
20249;Chris Brown;52;USA;Basic;15409;Action;22/05/2024
20250;Michael Williams;30;Australia;Premium;35865;Horror;29/01/2025
20251;John Smith;32;Canada;Standard;27399;Comedy;01/01/2025
20252;Michael Johnson;63;Mexico;Basic;52523;Romance;19/06/2024
20253;Emma Hernandez;15;Canada;Basic;703;Drama;08/02/2025
20254;Alex Johnson;31;UK;Basic;41678;Action;29/04/2024
20255;John Martinez;65;USA;Premium;84513;Comedy;07/10/2024
20256;Emma Davis;16;UK;Standard;8768;Sci-Fi;02/06/2024
20257;John Davis;60;India;Premium;91674;Comedy;05/07/2024
20258;James Smith;57;India;Standard;41796;Action;12/01/2025
20259;Jane Hernandez;78;France;Premium;13906;Action;01/03/2025
20260;John Brown;71;Japan;Basic;97887;Romance;15/11/2024
20261;Chris Johnson;13;France;Basic;2641;Comedy;28/08/2024
20262;Alex Davis;76;Mexico;Standard;52414;Action;25/12/2024
20263;David Brown;57;Australia;Premium;1751;Action;23/07/2024
20264;Michael Martinez;45;Australia;Basic;23965;Documentary;23/11/2024
20265;Emma Johnson;16;Brazil;Premium;95694;Sci-Fi;18/08/2024
20266;Michael Martinez;46;UK;Basic;5033;Romance;16/07/2024
20267;John Martinez;67;USA;Premium;13474;Comedy;13/08/2024
20268;James Martinez;15;Canada;Standard;36865;Sci-Fi;16/02/2025
20269;Alex Johnson;23;Australia;Basic;29222;Action;18/11/2024
20270;David Miller;40;UK;Standard;53027;Horror;15/04/2024
20271;Chris Hernandez;52;Mexico;Premium;59446;Comedy;19/01/2025
20272;Katie Garcia;30;India;Premium;12976;Comedy;25/06/2024
20273;Michael Jones;56;France;Premium;82094;Romance;12/03/2024
20274;John Hernandez;42;France;Basic;67153;Horror;19/04/2024
20275;Chris Brown;44;Japan;Standard;2908;Romance;27/09/2024
20276;Jane Martinez;52;Germany;Basic;8768;Documentary;03/06/2024
20277;James Miller;78;France;Standard;35914;Comedy;27/03/2024
20278;Michael Martinez;75;Germany;Standard;8927;Sci-Fi;14/08/2024
20279;Jane Jones;54;Japan;Premium;18841;Comedy;18/09/2024
20280;David Williams;22;UK;Basic;43945;Action;17/04/2024
20281;David Garcia;72;Canada;Standard;56965;Drama;25/09/2024
20282;Emma Johnson;30;Canada;Premium;35928;Action;19/01/2025
20283;Sarah Williams;57;India;Basic;34705;Drama;05/05/2024
20284;Jane Garcia;71;Australia;Premium;81028;Documentary;17/01/2025
20285;Chris Johnson;41;UK;Basic;44607;Documentary;03/02/2025
20286;James Garcia;13;UK;Premium;1907;Horror;26/05/2024
20287;Jane Hernandez;63;UK;Premium;89167;Comedy;16/06/2024
20288;Jane Hernandez;24;Mexico;Standard;50952;Horror;06/06/2024
20289;Chris Smith;24;Canada;Premium;50239;Drama;11/10/2024
20290;Jane Johnson;55;Germany;Basic;4168;Action;03/01/2025
20291;David Williams;33;India;Premium;99386;Documentary;01/12/2024
20292;Michael Garcia;20;Mexico;Basic;60347;Drama;05/11/2024
20293;Alex Hernandez;22;UK;Basic;61817;Romance;23/02/2025
20294;Sarah Brown;14;Japan;Standard;80586;Sci-Fi;07/02/2025
20295;Jane Johnson;32;India;Standard;19459;Documentary;13/09/2024
20296;David Hernandez;13;Japan;Premium;39877;Drama;07/03/2025
20297;James Williams;76;Brazil;Premium;23074;Romance;03/10/2024
20298;Sarah Williams;53;Australia;Standard;77409;Action;05/04/2024
20299;David Davis;36;Japan;Basic;7586;Documentary;17/07/2024
20300;James Miller;48;Australia;Basic;90601;Romance;11/10/2024
20301;Chris Jones;63;UK;Basic;80755;Documentary;19/11/2024
20302;Alex Jones;32;Germany;Premium;11541;Comedy;26/01/2025
20303;Alex Martinez;55;USA;Standard;72033;Sci-Fi;16/12/2024
20304;Jane Smith;66;France;Standard;12259;Documentary;25/04/2024
20305;Michael Miller;55;Canada;Basic;44329;Horror;02/01/2025
20306;Chris Davis;22;USA;Basic;40171;Drama;22/12/2024
20307;Michael Johnson;62;Germany;Standard;60658;Sci-Fi;29/08/2024
20308;David Williams;73;Japan;Standard;98191;Romance;28/10/2024
20309;Emma Smith;66;USA;Premium;45156;Horror;08/10/2024
20310;Jane Williams;59;France;Premium;2021;Romance;04/08/2024
20311;James Brown;14;Canada;Basic;77164;Comedy;17/11/2024
20312;Alex Jones;20;Japan;Basic;6039;Sci-Fi;11/02/2025
20313;Jane Jones;46;Brazil;Premium;89561;Drama;02/08/2024
20314;Michael Johnson;75;USA;Basic;93661;Documentary;02/01/2025
20315;Emma Jones;34;Australia;Basic;81805;Documentary;01/05/2024
20316;Chris Martinez;49;Canada;Basic;77561;Documentary;27/07/2024
20317;David Brown;20;France;Basic;63868;Romance;18/07/2024
20318;David Brown;45;Brazil;Basic;45203;Horror;10/08/2024
20319;Alex Smith;17;Brazil;Standard;41453;Horror;10/07/2024
20320;David Garcia;15;India;Basic;38459;Romance;29/06/2024
20321;Sarah Johnson;31;Canada;Premium;716;Romance;23/06/2024
20322;Alex Miller;48;Australia;Basic;61356;Drama;30/01/2025
20323;Emma Jones;69;Mexico;Basic;714;Sci-Fi;29/04/2024
20324;James Jones;34;Australia;Premium;36917;Drama;02/09/2024
20325;Alex Hernandez;23;USA;Premium;93602;Action;28/06/2024
20326;Michael Davis;69;Brazil;Basic;39968;Sci-Fi;27/07/2024
20327;Sarah Brown;45;Germany;Basic;23463;Action;15/12/2024
20328;Katie Davis;38;Australia;Standard;61767;Romance;02/05/2024
20329;David Hernandez;21;UK;Premium;2117;Horror;27/05/2024
20330;James Johnson;31;UK;Premium;11809;Comedy;03/04/2024
20331;David Johnson;80;Mexico;Basic;2240;Drama;17/08/2024
20332;Alex Brown;59;Brazil;Premium;62176;Documentary;11/10/2024
20333;Michael Martinez;21;UK;Standard;64293;Action;05/10/2024
20334;Alex Smith;75;Japan;Standard;93489;Documentary;06/11/2024
20335;John Jones;39;Australia;Basic;3827;Action;15/06/2024
20336;John Garcia;42;UK;Premium;73482;Sci-Fi;29/03/2024
20337;John Martinez;23;Canada;Premium;27429;Comedy;08/06/2024
20338;James Johnson;62;France;Premium;91705;Horror;27/06/2024
20339;Michael Martinez;53;UK;Basic;4793;Sci-Fi;20/06/2024
20340;Katie Brown;50;Germany;Standard;6282;Horror;04/06/2024
20341;Alex Smith;69;Australia;Basic;40929;Sci-Fi;12/10/2024
20342;James Martinez;64;France;Premium;7867;Documentary;08/11/2024
20343;David Garcia;41;Japan;Premium;54241;Sci-Fi;11/09/2024
20344;Sarah Jones;16;Germany;Standard;6176;Sci-Fi;04/05/2024
20345;Michael Martinez;35;Mexico;Premium;94002;Horror;21/10/2024
20346;Emma Davis;33;Australia;Premium;92926;Horror;09/10/2024
20347;James Jones;30;Canada;Standard;21352;Horror;15/03/2024
20348;Jane Brown;29;Germany;Basic;95537;Comedy;23/09/2024
20349;David Garcia;54;France;Basic;1533;Documentary;08/09/2024
20350;John Davis;18;India;Standard;39047;Horror;07/09/2024
20351;Jane Brown;72;USA;Premium;12933;Horror;01/10/2024
20352;Chris Williams;79;Canada;Basic;49664;Action;25/04/2024
20353;Jane Williams;54;Australia;Premium;3973;Documentary;18/02/2025
20354;Emma Brown;60;India;Premium;30055;Horror;07/12/2024
20355;James Hernandez;15;Germany;Basic;55808;Drama;22/07/2024
20356;Jane Miller;24;Brazil;Standard;47437;Horror;06/11/2024
20357;Chris Hernandez;42;USA;Premium;64515;Horror;03/12/2024
20358;John Hernandez;26;Australia;Premium;26505;Action;03/12/2024
20359;Jane Jones;42;Australia;Premium;93241;Action;09/02/2025
20360;John Miller;66;Germany;Basic;4972;Documentary;15/05/2024
20361;Michael Jones;52;UK;Premium;15191;Romance;08/10/2024
20362;Alex Smith;13;UK;Premium;23039;Horror;06/11/2024
20363;Sarah Garcia;34;Canada;Premium;69444;Horror;07/02/2025
20364;Alex Williams;66;UK;Basic;40154;Romance;19/02/2025
20365;James Hernandez;67;Canada;Standard;47483;Horror;07/06/2024
20366;Jane Johnson;18;Mexico;Premium;3413;Romance;29/04/2024
20367;John Williams;34;Germany;Basic;14934;Romance;03/01/2025
20368;Michael Davis;34;Brazil;Basic;34893;Drama;26/09/2024
20369;Katie Jones;76;USA;Standard;88102;Romance;23/12/2024
20370;Jane Williams;42;France;Premium;22186;Comedy;03/01/2025
20371;Jane Garcia;38;Canada;Premium;7076;Documentary;24/10/2024
20372;Katie Miller;66;Mexico;Standard;97266;Comedy;08/02/2025
20373;Michael Johnson;32;Mexico;Standard;53553;Drama;16/11/2024
20374;Emma Martinez;48;Mexico;Standard;7629;Romance;18/06/2024
20375;Emma Jones;76;India;Basic;9324;Romance;05/08/2024
20376;Sarah Johnson;41;Canada;Premium;65357;Romance;17/03/2024
20377;David Johnson;64;France;Premium;46305;Horror;16/06/2024
20378;Sarah Williams;79;India;Premium;7484;Action;17/02/2025
